Hour,energy|RegionA|renewable_pred,energy|RegionA|renewable_actual,energy|RegionB|renewable_pred,energy|RegionB|renewable_actual,energy|RegionC|renewable_pred,energy|RegionC|renewable_actual,energy|RegionD|renewable_pred,energy|RegionD|renewable_actual,energy|RegionE|renewable_pred,energy|RegionE|renewable_actual,energy|RegionF|renewable_pred,energy|RegionF|renewable_actual,energy|RegionA|price_pred,energy|RegionA|price_actual,energy|RegionB|price_pred,energy|RegionB|price_actual,energy|RegionC|price_pred,energy|RegionC|price_actual,energy|RegionD|price_pred,energy|RegionD|price_actual,energy|RegionE|price_pred,energy|RegionE|price_actual,energy|RegionF|price_pred,energy|RegionF|price_actual,energy|RegionA|carbon_pred,energy|RegionA|carbon_actual,energy|RegionB|carbon_pred,energy|RegionB|carbon_actual,energy|RegionC|carbon_pred,energy|RegionC|carbon_actual,energy|RegionD|carbon_pred,energy|RegionD|carbon_actual,energy|RegionE|carbon_pred,energy|RegionE|carbon_actual,energy|RegionF|carbon_pred,energy|RegionF|carbon_actual,energy|RegionA|nonai_pred,energy|RegionA|nonai_actual,energy|RegionB|nonai_pred,energy|RegionB|nonai_actual,energy|RegionC|nonai_pred,energy|RegionC|nonai_actual,energy|RegionD|nonai_pred,energy|RegionD|nonai_actual,energy|RegionE|nonai_pred,energy|RegionE|nonai_actual,energy|RegionF|nonai_pred,energy|RegionF|nonai_actual
1194,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,1099.8298147796345,1054.34,1047.4305386680162,1010.41,1008.8033597589258,981.12,653.8157109400943,629.67,569.7040104770742,556.46,615.077409305926,585.74,0.6203358630664645,0.6188,0.5802544228053745,0.5788,0.5502784182236347,0.5489,0.4202458568420034,0.4192,0.22013144409885066,0.2196,0.2601757464819879,0.2595,239.52917253056253,196.135,206.33061508809945,239.314667,211.06324689082828,208.230667,65.75870692517171,111.668,86.14117002190386,113.845333,126.11014935507711,129.33
1195,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,1099.9852347001101,1054.69,1047.1801943966766,1010.75,1008.8014740225262,981.45,653.7098227627057,629.89,569.5959745068064,556.64,615.0100994195325,585.94,0.6332616299849865,0.6321,0.5923528812758309,0.5913,0.5618362995244357,0.5608,0.4289886507777191,0.4282,0.22471541459140174,0.2243,0.26556547451437984,0.2651,238.87640582282023,177.056667,215.58397542874317,184.493333,217.50837351160266,239.134,96.92962694318823,83.038333,92.92336494992415,163.195667,127.67787331273365,142.876667
1196,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,1100.0791652236564,1055.03,1047.6893687186416,1011.07,1009.1770201217637,981.77,654.0485603840109,630.09,569.7429088972926,556.82,615.1233132396917,586.13,0.6466678619028545,0.6455,0.6048908235628708,0.6038,0.5736165461600035,0.5726,0.4380551655737527,0.4373,0.22939219884993386,0.229,0.2711783227857124,0.2707,237.70127057352548,256.493667,217.80252952608203,206.913667,226.57856777279386,221.664667,103.02963370280634,71.699333,100.1404500963016,182.147333,149.22707945448175,227.027333
1197,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,1100.3042078571407,1055.36,1047.8977494398555,1011.39,1009.3708582860354,982.07,654.2441459543331,630.28,569.8453345876587,557.0,615.2999569539879,586.31,0.6590608410430804,0.658,0.6164950488323951,0.6155,0.5847054603445964,0.5837,0.4464493115211096,0.4457,0.23386602592052155,0.2335,0.2763373939966355,0.2759,280.23180101525844,255.461333,235.03644020690436,227.079,243.30922337513994,273.641333,110.74038810188961,86.031667,101.28596973077049,252.393333,185.44230592764663,229.478
1198,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,704.0399333850311,655.24,667.4826915323509,627.94,639.6234120892204,609.74,417.4503526717722,391.33,360.5823044191833,345.82,395.25176219575343,364.02,0.6695835028853364,0.6687,0.6263852435239237,0.6256,0.5940018495614846,0.5932,0.4536014108145709,0.453,0.23760895418305,0.2373,0.28079691672142293,0.2804,298.8111123619427,305.180667,261.4508881268657,260.627333,273.68558666036625,299.206333,116.628624898108,143.13,147.1869663912813,258.496,217.20931714828572,228.036667
1199,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,703.185681339137,655.43,666.784780004486,628.12,639.1134749493725,609.91,417.09262377995026,391.44,360.3510261544235,345.92,394.6613138007371,364.13,0.6780842837502475,0.6771,0.6343110774842861,0.6334,0.6014882165885135,0.6006,0.45925189004773015,0.4586,0.24055918505750448,0.2402,0.2843024455774922,0.2839,332.3530057108024,323.892,292.5615987547334,316.076667,305.20105069435795,349.606,162.28666437264758,213.960667,167.41928535954798,275.43,228.0071041955207,230.59
1200,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,521.7930173543,473.49,493.3388902033579,453.76,470.3871781360359,440.61,308.93329376314546,282.78,264.75014737082904,249.9,294.1822488733439,263.05,0.6834490343407565,0.6825,0.6392355190770314,0.6384,0.6062269681744071,0.6054,0.46289731573088594,0.4623,0.24248558978541057,0.2422,0.28657074647992026,0.2862,373.8475585172552,344.86,327.4197310862244,275.363333,336.62293703323445,326.49,202.06589186168145,293.944,184.1512135259263,277.628,244.94113490658043,292.867333
1201,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,521.7026492326361,473.61,493.29144908510443,453.87,470.40274107183916,440.72,308.93408903045923,282.85,264.77919160453666,249.96,294.17800960232546,263.11,0.685412010769105,0.6846,0.6411591299807612,0.6404,0.6079099071720448,0.6073,0.46427613462161005,0.4637,0.24316922111877942,0.2429,0.2874334268593898,0.2871,390.2307330409152,385.348667,335.14207764172176,311.134333,347.47888877488947,312.434667,241.3341153072662,329.724,201.07512173707522,314.08,294.12266259019094,282.382
1202,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,521.5536739922235,473.71,493.01048079034655,453.98,470.22916130623764,440.82,308.87159299536273,282.91,264.6508370973506,250.02,294.09413095600956,263.17,0.6838256005882154,0.6833,0.6396568249856721,0.6392,0.606593048204393,0.6061,0.4632088753212591,0.4629,0.24266647199303268,0.2425,0.28671020853991336,0.2865,416.55563430846286,388.396,345.388505599274,347.736,345.06388900376925,368.472333,286.9846609556204,361.434667,242.0769617600643,302.109333,302.78215363530387,339.448333
1203,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,521.8702661087564,473.82,493.2919149437398,454.07,470.5639769635764,440.91,308.99597600581865,282.97,264.816774082708,250.07,294.29248286827607,263.23,0.6793714298634913,0.6787,0.635511593851933,0.6349,0.6027218503746591,0.6021,0.4602801659293696,0.4598,0.2410458220841017,0.2408,0.2848799465348996,0.2846,418.33441773294584,396.731667,353.871480275172,352.832,364.71680099498076,368.604,329.41246730037625,356.543333,272.9598497463238,315.318667,339.6315517421823,385.696667
1204,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,521.9268714676442,473.91,493.44819962617487,454.16,470.5828986672915,441.0,309.01616703968944,283.03,264.87018554796947,250.12,294.31135462797664,263.28,0.6716375469643785,0.6712,0.6282834888468648,0.6279,0.5958386224577221,0.5954,0.4549796587187934,0.4547,0.2383443040898513,0.2382,0.2816544711778457,0.2815,423.4097937013981,377.288,354.41984235262186,350.434667,363.6608511123488,377.688,338.70640826933356,316.554,288.1221262348783,327.906,370.8489220789013,413.36
1205,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,521.7131511058728,473.99,493.1203513264417,454.24,470.52204218222784,441.08,308.9244684528181,283.08,264.75411780827267,250.16,294.27013789973057,263.33,0.6614340296670083,0.6612,0.6187618168519482,0.6186,0.5868361440815133,0.5866,0.4480783003130986,0.4479,0.23470799493781067,0.2346,0.27741112337660356,0.2773,404.0744629865231,376.502667,355.9018585041127,355.467667,369.53882060545794,384.606667,327.8693010055654,348.32,304.28756457409906,362.307333,387.1778148558656,394.814667
1206,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,521.399100921321,474.07,493.08344029509266,454.31,470.22405249148363,441.15,308.73778279503335,283.12,264.61797398319965,250.2,294.12602522183295,263.37,0.6496646826339858,0.6496,0.6077757465732893,0.6077,0.5762592821081584,0.5763,0.44006384219094075,0.44,0.2305216548453683,0.2305,0.2724054728535538,0.2724,407.44183496695416,384.643,357.43079761743786,357.658667,373.10417322744473,382.23,329.20220045975094,315.947333,310.6490335189766,386.655667,381.59761202308295,411.636
1207,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,776.2206820002359,729.44,736.8478890364682,699.04,707.5172907468708,678.78,460.7794427625952,435.64,398.98578236239126,384.98,435.40192418466705,405.24,0.6369748992938393,0.637,0.595948527113455,0.5959,0.5650751047169685,0.5651,0.4314641591169091,0.4315,0.22599021053480214,0.226,0.2671151333915298,0.2671,412.77871622596956,370.291,360.5589383375515,367.294667,371.5055246774267,383.481333,317.2214663735718,366.874,309.97909879275846,356.490667,378.59257649852475,410.929333
1208,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,776.153387437496,729.53,736.8384462525175,699.13,707.2844151378384,678.86,460.58603324745616,435.69,398.9787824193582,385.03,435.3842761747083,405.29,0.6239422595378512,0.6245,0.5835977478875451,0.5842,0.5536054984884063,0.554,0.4225772793494839,0.423,0.2213990891218355,0.2216,0.2616871629689903,0.2619,398.41844100787426,370.623333,365.0365697765194,347.464667,371.6120414874919,370.04,332.0544078606251,371.986,295.682101658919,391.684,355.86060226772753,360.522667
1209,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,776.9928580341495,729.6,737.3368476409064,699.2,707.7746133769463,678.93,460.90998802513815,435.73,399.2601789791249,385.07,435.73216772396864,405.33,0.6120811528915133,0.6128,0.5725993988755095,0.5732,0.5429710701550461,0.5436,0.4145955497202264,0.4151,0.21715246322744203,0.2174,0.256728970355824,0.257,399.80341331979355,374.061333,349.57613584245166,360.108,361.385503194411,383.264333,307.8951218708902,354.463333,302.01052552071314,381.584,316.8632407161373,313.506
1210,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,777.0061823452309,729.66,737.3213559594321,699.26,707.951940999082,678.99,460.9572910200824,435.77,399.31652203962193,385.1,435.6803019275693,405.37,0.6013534729087979,0.6027,0.5625406843362009,0.5638,0.5336822119795981,0.5347,0.4074538318833466,0.4083,0.21342324156381098,0.2139,0.25216742542081905,0.2527,395.9705092453609,370.618667,360.7284422614855,344.474,369.7920182222492,374.517333,280.88102893037643,322.493333,268.31672664409706,350.509333,286.301629940344,358.595667
1211,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,777.0490887483772,729.71,737.4482715105828,699.3,708.1742058268995,679.03,461.0190072534039,435.8,399.3569613773513,385.12,435.74309854479066,405.39,0.5940223658143131,0.595,0.5556986411391727,0.5566,0.5269068718898398,0.5278,0.40251357856083425,0.4031,0.2107440082732838,0.2111,0.24897930087867703,0.2495,377.8181905881642,353.322667,342.0200351395171,357.671333,359.515217218775,377.242,239.4416796393483,222.46,232.94085593525205,327.052667,274.24505162431956,297.306667
1212,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,777.1359144901592,729.74,737.4702303487628,699.33,708.251851589852,679.06,461.0825429662307,435.82,399.4048565825066,385.14,435.78229712799117,405.41,0.5887756791458683,0.5902,0.5506402130055816,0.5521,0.5224177771572438,0.5236,0.398644494962621,0.3998,0.20885797657496416,0.2094,0.24684215549690178,0.2475,350.1708573772153,350.857333,326.84769682113614,327.241,334.3751233764894,334.902,193.17892408671707,209.338,209.63698623056024,284.273667,229.02476467955728,249.169
1213,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,777.3618195936697,729.75,737.7679862830494,699.35,708.5641321014592,679.08,461.2566497301491,435.83,399.60818583688837,385.15,435.84796175127144,405.42,0.5874319909500579,0.5887,0.5493864223472504,0.5507,0.5209882877253759,0.5222,0.3978299459940538,0.3988,0.20844146760622848,0.2089,0.24627566564353154,0.2469,339.3717155733004,319.943333,309.7491313151312,306.086667,310.650370045178,304.503333,181.01183257084375,226.106,184.55632706010627,283.102667,202.553512566097,225.619
1214,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,777.5537416783785,729.76,738.0246256721572,699.35,708.7680722007013,679.08,461.41884036384937,435.83,399.7097602272082,385.15,435.9832417991985,405.42,0.588962236587413,0.5905,0.5511743897101031,0.5524,0.5227036921977771,0.5238,0.39900565134459093,0.4,0.2089978610275829,0.2095,0.24698361240404135,0.2476,322.95794411579044,308.760333,287.685108272716,304.117667,287.9193227088206,312.839667,188.4172169374924,235.394,183.57272665720046,274.338333,190.84286069859448,189.66
1215,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,777.7596250395937,729.74,738.5947963298462,699.34,709.0311205796753,679.07,461.71869385631544,435.82,399.8180670367899,385.14,436.46733481502736,405.41,0.5938864936912761,0.5955,0.5556220423228573,0.5571,0.5269276250625137,0.5283,0.4023207352921815,0.4034,0.21071594426005158,0.2113,0.2490533693536512,0.2497,292.8272209064261,236.129333,267.907091312838,275.784667,272.6236496029406,287.612,174.7604879752227,172.158,171.2335480107391,238.494333,162.3497044924508,207.039
1216,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,778.3434533152822,729.71,738.5946258012996,699.31,708.9992037494663,679.04,461.6628592817975,435.8,399.8156071451525,385.13,436.52873626677325,405.4,0.6016535377433386,0.6035,0.5626259005938006,0.5645,0.5336589085483152,0.5353,0.4076570360395496,0.4088,0.21342556923191913,0.2141,0.2523748676811183,0.2531,251.2931187552872,220.13,236.68969874467967,243.38,239.891458742083,238.505,114.42088073802415,143.374,135.8592013036369,200.214667,144.25389259079054,176.278
1217,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,1104.3637813255898,1058.02,1051.5604914946798,1013.94,1013.1855073210087,984.55,656.2409007467579,631.88,572.1275446420962,558.4,617.3942332779491,587.79,0.6122215236649442,0.6138,0.5727362536717445,0.5742,0.5431429620968586,0.5445,0.4147883106017553,0.4158,0.21723546707320038,0.2178,0.2566656515237382,0.2574,237.17539513367527,184.424,220.25576395126348,227.687,214.6724549523052,210.48,85.67091078991939,78.306333,113.7014655083771,188.772667,123.08643096934432,176.300667
1218,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,1103.760908451437,1057.94,1051.110476866992,1013.86,1012.1704141823457,984.47,655.8192553282452,631.82,571.5362901642609,558.36,616.9493112414796,587.74,0.6237928977051509,0.6258,0.5834861311977904,0.5854,0.5532836336705169,0.5551,0.42248864015713455,0.4239,0.22127805340570997,0.222,0.26155949649682964,0.2624,225.18537349515623,182.503,213.97562312043974,234.364,211.103020474934,260.15,66.21806980970456,100.837,103.34616962053049,171.972333,126.74039436587393,164.178333
1219,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,1103.6299080088545,1057.83,1050.7984192149688,1013.76,1012.078718408886,984.37,655.8530441112052,631.76,571.4661800077836,558.3,616.8407726491098,587.68,0.636427718895353,0.6386,0.5953009671876635,0.5974,0.5645465863870442,0.5665,0.4310503868496294,0.4326,0.22579722716461642,0.2266,0.2668808724661379,0.2678,230.45128642861908,188.242,219.47870844758913,224.867667,221.0457313940307,207.084,85.6469647173383,141.664333,106.14018525258048,138.853333,134.41230066493657,190.742
1220,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,1102.872030854682,1057.7,1050.181217219077,1013.63,1011.3936529295877,984.25,655.4369596667711,631.68,571.0605034281664,558.23,616.4994634938455,587.61,0.6491273863839524,0.6514,0.6072854225470177,0.6094,0.5757893260684508,0.5778,0.4397814712493546,0.4413,0.23030048322040286,0.2311,0.2722387725439162,0.2732,244.35034669125886,228.513667,231.6580361147698,238.29,226.47965765165327,226.391667,113.01267759135024,131.413333,112.52989217504643,93.827333,157.16160319154264,183.24
1221,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,1103.0014124059162,1057.55,1050.2317586333675,1013.49,1011.3167543252831,984.11,655.4675683703317,631.59,571.0130005301532,558.15,616.4542114797164,587.53,0.6609660767535391,0.6633,0.6183231773777917,0.6205,0.5862030762866599,0.5884,0.44772286025396957,0.4493,0.23453021524309897,0.2354,0.277195491916398,0.2782,275.3370191462527,232.11,252.27906427051917,274.022,240.72932285693,243.968,113.92664005018733,109.946,118.31560243276255,162.806,171.38204076024587,229.178
1222,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,705.9852015242064,656.31,669.2656507965464,628.96,641.193981777775,610.73,418.288060042431,391.96,361.2927369896731,346.38,396.1843485806498,364.61,0.6713198460270415,0.6735,0.6280125519021391,0.63,0.595509293604813,0.5974,0.454719431510553,0.4562,0.23822315877554961,0.239,0.2814655916564845,0.2824,288.57488251439526,259.748667,275.86227283486215,265.628,266.99953983754483,287.243,119.49444840605474,164.209333,147.43539021089953,170.403333,200.5261298535966,229.409333
1223,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,704.2248826696363,656.19,668.0057314042816,628.84,640.0952067051825,610.62,417.6535165047041,391.89,360.8434975229018,346.32,395.3810252838376,364.55,0.6789820742084669,0.6812,0.6351879993932374,0.6373,0.6023618058538769,0.6043,0.4599793592073886,0.4615,0.2408908223266203,0.2417,0.2847597496840044,0.2857,314.8252086160574,277.62,297.98719518973354,355.127,298.46561806054234,325.771,168.6464679552472,159.292667,162.6317215862937,163.976333,226.3530525094822,225.124
1224,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,522.2635319005998,473.82,494.1136784454105,454.07,470.97821392162825,440.91,309.21878223719835,282.97,265.11066472117363,250.07,294.6085428334443,263.23,0.683527791720688,0.686,0.6394626389230318,0.6418,0.6063410052518909,0.6086,0.4630371473553307,0.4647,0.2425124146948835,0.2434,0.28664751015258166,0.2877,346.12731875756936,316.012,335.8775316759098,348.062667,331.8931644771856,368.216,189.79208834788489,169.793333,188.54583925179742,192.953333,240.67966008246506,302.789333
1225,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,522.2698334898546,473.71,493.93128765730467,453.97,470.89351131402645,440.81,309.1797543459605,282.91,265.03331686933853,250.01,294.5857857067929,263.17,0.6843895019701748,0.6876,0.6402125502701744,0.6432,0.6070706821633844,0.6099,0.4636172245753352,0.4658,0.24283987169031307,0.244,0.2869656847645625,0.2883,377.8690483874059,350.998667,355.7660073973774,345.446667,362.6894537769628,378.445333,223.0492464867408,247.975667,219.3549842028341,259.904,283.3980050729695,289.413333
1226,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,521.7787215163032,473.59,493.3333659800459,453.86,470.4826752935716,440.71,308.88139882748436,282.84,264.74149943982695,249.95,294.2344298576177,263.11,0.6832056975556258,0.6857,0.6390876235799109,0.6414,0.606027416875917,0.6083,0.46280225944959336,0.4645,0.24241311065106735,0.2433,0.2864610694710888,0.2875,400.67890834504493,380.81,359.534344938528,365.053667,369.6857062418197,377.954,278.69573368262655,335.032,267.18716285533947,323.654,300.1122401817205,347.876
1227,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,521.8578046907464,473.47,493.3361492418315,453.74,470.63093677772247,440.59,308.9362014479539,282.77,264.78826843491635,249.89,294.22821517044537,263.04,0.6779776616046195,0.6805,0.6342199794567757,0.6366,0.6014384809057585,0.6037,0.4593016287561825,0.461,0.24057924641217446,0.2415,0.28433759614818543,0.2854,415.136101726888,388.382333,361.347915273192,355.18,367.8584987147036,379.075,319.4563918731551,345.571333,296.9715615595838,318.101,339.6178406256961,400.857333
