TaskID,Region,Hour,GPU_Demand
17873,RegionE,290,11
17873,RegionE,291,11
17873,RegionE,292,11
17873,RegionE,293,11
17874,RegionA,1578,5
17874,RegionA,1579,5
17875,RegionA,918,2
17875,RegionA,919,2
17875,RegionA,920,2
17875,RegionA,921,2
17876,RegionA,1747,6
17876,RegionA,1748,6
17876,RegionA,1749,6
17876,RegionA,1750,6
17877,RegionC,1436,13
17877,RegionC,1437,13
17877,RegionC,1438,13
17877,RegionC,1439,13
17877,RegionC,1440,13
17877,RegionC,1441,13
17877,RegionC,1442,13
17878,RegionB,267,7
17878,RegionB,268,7
17879,RegionF,2279,59
17880,RegionD,1424,3
17880,RegionD,1425,3
17880,RegionD,1426,3
17880,RegionD,1427,3
17880,RegionD,1428,3
17880,RegionD,1429,3
17881,RegionA,1624,8
17881,RegionA,1625,8
17881,RegionA,1626,8
17881,RegionA,1627,8
17881,RegionA,1628,8
17881,RegionA,1629,8
17881,RegionA,1630,8
17882,RegionA,358,2
17882,RegionA,359,2
17883,RegionD,148,31
17883,RegionD,149,31
17883,RegionD,150,31
17883,RegionD,151,31
17884,RegionB,109,1
17885,RegionE,1663,51
17885,RegionE,1664,51
17886,RegionF,1361,59
17886,RegionF,1362,59
17886,RegionF,1363,59
17886,RegionF,1364,59
17886,RegionF,1365,59
17886,RegionF,1366,59
17887,RegionF,1667,7
17887,RegionF,1668,7
17887,RegionF,1669,7
17888,RegionA,678,7
17888,RegionA,679,7
17888,RegionA,680,7
17888,RegionA,681,7
17888,RegionA,682,7
17888,RegionA,683,7
17889,RegionB,925,6
17889,RegionB,926,6
17890,RegionC,153,20
17890,RegionC,154,20
17890,RegionC,155,20
17890,RegionC,156,20
17890,RegionC,157,20
17890,RegionC,158,20
17891,RegionD,1182,10
17891,RegionD,1183,10
17891,RegionD,1184,10
17891,RegionD,1185,10
17891,RegionD,1186,10
17892,RegionC,251,5
17892,RegionC,252,5
17892,RegionC,253,5
17892,RegionC,254,5
17892,RegionC,255,5
17892,RegionC,256,5
17893,RegionF,1805,21
17893,RegionF,1806,21
17893,RegionF,1807,21
17894,RegionA,2134,10
17895,RegionB,1900,20
17896,RegionD,1230,49
17896,RegionD,1231,49
17896,RegionD,1232,49
17896,RegionD,1233,49
17896,RegionD,1234,49
17897,RegionE,1550,27
17897,RegionE,1551,27
17897,RegionE,1552,27
17897,RegionE,1553,27
17897,RegionE,1554,27
17897,RegionE,1555,27
17898,RegionE,2391,78
17898,RegionE,2392,78
17898,RegionE,2393,78
17899,RegionF,1112,23
17899,RegionF,1113,23
17899,RegionF,1114,23
17900,RegionF,1033,65
17900,RegionF,1034,65
17900,RegionF,1035,65
17900,RegionF,1036,65
17900,RegionF,1037,65
17900,RegionF,1038,65
17901,RegionC,284,47
17901,RegionC,285,47
17901,RegionC,286,47
17902,RegionB,49,18
17902,RegionB,50,18
17902,RegionB,51,18
17902,RegionB,52,18
17902,RegionB,53,18
17902,RegionB,54,18
17902,RegionB,55,18
17903,RegionD,1009,18
17903,RegionD,1010,18
17903,RegionD,1011,18
17903,RegionD,1012,18
17903,RegionD,1013,18
17903,RegionD,1014,18
17903,RegionD,1015,18
17904,RegionD,436,10
17904,RegionD,437,10
17904,RegionD,438,10
17904,RegionD,439,10
17905,RegionC,219,3
17905,RegionC,220,3
17905,RegionC,221,3
17905,RegionC,222,3
17906,RegionF,1919,13
17906,RegionF,1920,13
17907,RegionA,294,1
17907,RegionA,295,1
17907,RegionA,296,1
17907,RegionA,297,1
17907,RegionA,298,1
17908,RegionA,1991,4
17908,RegionA,1992,4
17908,RegionA,1993,4
17908,RegionA,1994,4
17908,RegionA,1995,4
17909,RegionB,1968,1
17910,RegionC,2351,17
17911,RegionD,808,6
17911,RegionD,809,6
17911,RegionD,810,6
17912,RegionC,151,6
17912,RegionC,152,6
17912,RegionC,153,6
17912,RegionC,154,6
17912,RegionC,155,6
17912,RegionC,156,6
17912,RegionC,157,6
17913,RegionF,2161,21
17913,RegionF,2162,21
17913,RegionF,2163,21
17914,RegionA,453,6
17914,RegionA,454,6
17915,RegionA,1811,5
17916,RegionB,2350,4
17916,RegionB,2351,4
17916,RegionB,2352,4
17916,RegionB,2353,4
17916,RegionB,2354,4
17916,RegionB,2355,4
17917,RegionE,1733,78
17917,RegionE,1734,78
17917,RegionE,1735,78
17917,RegionE,1736,78
17917,RegionE,1737,78
17917,RegionE,1738,78
17918,RegionC,149,3
17918,RegionC,150,3
17918,RegionC,151,3
17918,RegionC,152,3
17918,RegionC,153,3
17918,RegionC,154,3
17919,RegionE,96,8
17919,RegionE,97,8
17919,RegionE,98,8
17920,RegionA,380,4
17920,RegionA,381,4
17921,RegionA,1173,10
17921,RegionA,1174,10
17921,RegionA,1175,10
17921,RegionA,1176,10
17921,RegionA,1177,10
17922,RegionB,352,15
17923,RegionC,1368,7
17923,RegionC,1369,7
17923,RegionC,1370,7
17923,RegionC,1371,7
17923,RegionC,1372,7
17923,RegionC,1373,7
17923,RegionC,1374,7
17924,RegionE,1732,23
17924,RegionE,1733,23
17924,RegionE,1734,23
17924,RegionE,1735,23
17924,RegionE,1736,23
17924,RegionE,1737,23
17924,RegionE,1738,23
17925,RegionE,1144,5
17925,RegionE,1145,5
17926,RegionE,951,7
17926,RegionE,952,7
17927,RegionA,2125,3
17927,RegionA,2126,3
17927,RegionA,2127,3
17927,RegionA,2128,3
17928,RegionB,2312,6
17928,RegionB,2313,6
17928,RegionB,2314,6
17929,RegionD,1667,94
17929,RegionD,1668,94
17929,RegionD,1669,94
17929,RegionD,1670,94
17929,RegionD,1671,94
17929,RegionD,1672,94
17929,RegionD,1673,94
17930,RegionE,1402,81
17930,RegionE,1403,81
17930,RegionE,1404,81
17931,RegionD,662,8
17931,RegionD,663,8
17931,RegionD,664,8
17931,RegionD,665,8
17932,RegionC,2324,2
17932,RegionC,2325,2
17933,RegionA,1966,7
17933,RegionA,1967,7
17933,RegionA,1968,7
17934,RegionD,108,37
17934,RegionD,109,37
17934,RegionD,110,37
17934,RegionD,111,37
17934,RegionD,112,37
17934,RegionD,113,37
17935,RegionA,959,4
17935,RegionA,960,4
17935,RegionA,961,4
17936,RegionC,998,16
17936,RegionC,999,16
17937,RegionB,226,3
17937,RegionB,227,3
17937,RegionB,228,3
17938,RegionE,2398,23
17938,RegionE,2399,23
17938,RegionE,2400,23
17938,RegionE,2401,23
17938,RegionE,2402,23
17939,RegionF,737,45
17940,RegionA,1655,21
17940,RegionA,1656,21
17940,RegionA,1657,21
17940,RegionA,1658,21
17940,RegionA,1659,21
17940,RegionA,1660,21
17941,RegionB,878,17
17941,RegionB,879,17
17941,RegionB,880,17
17941,RegionB,881,17
17941,RegionB,882,17
17941,RegionB,883,17
17942,RegionD,1580,108
17943,RegionE,457,30
17943,RegionE,458,30
17943,RegionE,459,30
17943,RegionE,460,30
17943,RegionE,461,30
17943,RegionE,462,30
17943,RegionE,463,30
17944,RegionE,1956,27
17944,RegionE,1957,27
17944,RegionE,1958,27
17944,RegionE,1959,27
17945,RegionF,1869,118
17946,RegionF,425,4
17947,RegionA,886,18
17947,RegionA,887,18
17947,RegionA,888,18
17947,RegionA,889,18
17947,RegionA,890,18
17948,RegionD,1242,68
17949,RegionC,633,11
17949,RegionC,634,11
17949,RegionC,635,11
17949,RegionC,636,11
17949,RegionC,637,11
17949,RegionC,638,11
17950,RegionD,2074,8
17950,RegionD,2075,8
17951,RegionE,623,23
17952,RegionD,2294,3
17952,RegionD,2295,3
17952,RegionD,2296,3
17952,RegionD,2297,3
17952,RegionD,2298,3
17952,RegionD,2299,3
17952,RegionD,2300,3
17953,RegionA,2154,7
17953,RegionA,2155,7
17953,RegionA,2156,7
17953,RegionA,2157,7
17954,RegionB,1349,21
17955,RegionD,997,33
17955,RegionD,998,33
17955,RegionD,999,33
17956,RegionE,628,41
17956,RegionE,629,41
17956,RegionE,630,41
17957,RegionD,1589,10
17958,RegionF,1856,100
17958,RegionF,1857,100
17958,RegionF,1858,100
17959,RegionF,378,22
17959,RegionF,379,22
17959,RegionF,380,22
17959,RegionF,381,22
17960,RegionA,320,23
17960,RegionA,321,23
17960,RegionA,322,23
17960,RegionA,323,23
17960,RegionA,324,23
17961,RegionA,1120,2
17961,RegionA,1121,2
17961,RegionA,1122,2
17961,RegionA,1123,2
17961,RegionA,1124,2
17961,RegionA,1125,2
17962,RegionD,822,73
17962,RegionD,823,73
17963,RegionB,1972,2
17963,RegionB,1973,2
17964,RegionE,1599,115
17964,RegionE,1600,115
17964,RegionE,1601,115
17964,RegionE,1602,115
17965,RegionF,136,5
17965,RegionF,137,5
17966,RegionA,24,21
17967,RegionA,1490,17
17967,RegionA,1491,17
17967,RegionA,1492,17
17967,RegionA,1493,17
17967,RegionA,1494,17
17968,RegionD,414,25
17968,RegionD,415,25
17968,RegionD,416,25
17968,RegionD,417,25
17969,RegionC,937,23
17969,RegionC,938,23
17969,RegionC,939,23
17969,RegionC,940,23
17969,RegionC,941,23
17969,RegionC,942,23
17970,RegionD,1894,17
17971,RegionF,513,74
17971,RegionF,514,74
17972,RegionE,497,2
17972,RegionE,498,2
17972,RegionE,499,2
17972,RegionE,500,2
17972,RegionE,501,2
17972,RegionE,502,2
17972,RegionE,503,2
17973,RegionA,558,13
17973,RegionA,559,13
17973,RegionA,560,13
17974,RegionB,100,16
17974,RegionB,101,16
17974,RegionB,102,16
17974,RegionB,103,16
17974,RegionB,104,16
17974,RegionB,105,16
17975,RegionC,2282,15
17975,RegionC,2283,15
17975,RegionC,2284,15
17975,RegionC,2285,15
17975,RegionC,2286,15
17975,RegionC,2287,15
17975,RegionC,2288,15
17976,RegionE,769,113
17976,RegionE,770,113
17977,RegionD,1077,19
17977,RegionD,1078,19
17977,RegionD,1079,19
17977,RegionD,1080,19
17978,RegionE,1238,16
17978,RegionE,1239,16
17978,RegionE,1240,16
17978,RegionE,1241,16
17979,RegionA,854,4
17979,RegionA,855,4
17980,RegionD,2191,92
17980,RegionD,2192,92
17980,RegionD,2193,92
17980,RegionD,2194,92
17980,RegionD,2195,92
17981,RegionD,1834,120
17981,RegionD,1835,120
17981,RegionD,1836,120
17982,RegionB,416,7
17982,RegionB,417,7
17982,RegionB,418,7
17982,RegionB,419,7
17983,RegionD,1342,15
17983,RegionD,1343,15
17983,RegionD,1344,15
17983,RegionD,1345,15
17983,RegionD,1346,15
17984,RegionE,1990,17
17984,RegionE,1991,17
17984,RegionE,1992,17
17984,RegionE,1993,17
17984,RegionE,1994,17
17984,RegionE,1995,17
17985,RegionE,945,7
17985,RegionE,946,7
17985,RegionE,947,7
17985,RegionE,948,7
17986,RegionB,972,60
17986,RegionB,973,60
17986,RegionB,974,60
17986,RegionB,975,60
17986,RegionB,976,60
17986,RegionB,977,60
17987,RegionB,541,8
17987,RegionB,542,8
17987,RegionB,543,8
17987,RegionB,544,8
17987,RegionB,545,8
17987,RegionB,546,8
17987,RegionB,547,8
17988,RegionB,405,12
17988,RegionB,406,12
17988,RegionB,407,12
17989,RegionE,2215,42
17989,RegionE,2216,42
17989,RegionE,2217,42
17989,RegionE,2218,42
17989,RegionE,2219,42
17989,RegionE,2220,42
17990,RegionD,1628,18
17990,RegionD,1629,18
17990,RegionD,1630,18
17991,RegionF,2388,26
17991,RegionF,2389,26
17991,RegionF,2390,26
17992,RegionA,1483,4
17992,RegionA,1484,4
17992,RegionA,1485,4
17992,RegionA,1486,4
17992,RegionA,1487,4
17993,RegionA,516,14
17993,RegionA,517,14
17993,RegionA,518,14
17993,RegionA,519,14
17994,RegionD,224,121
17994,RegionD,225,121
17994,RegionD,226,121
17994,RegionD,227,121
17994,RegionD,228,121
17995,RegionC,97,23
17995,RegionC,98,23
17996,RegionE,711,17
17996,RegionE,712,17
17996,RegionE,713,17
17996,RegionE,714,17
17997,RegionE,219,20
17998,RegionD,196,1
17998,RegionD,197,1
17998,RegionD,198,1
17998,RegionD,199,1
17998,RegionD,200,1
17999,RegionB,328,127
17999,RegionB,329,127
17999,RegionB,330,127
17999,RegionB,331,127
17999,RegionB,332,127
18000,RegionA,226,2
18000,RegionA,227,2
18000,RegionA,228,2
18000,RegionA,229,2
18000,RegionA,230,2
18000,RegionA,231,2
18000,RegionA,232,2
18001,RegionB,1338,4
18001,RegionB,1339,4
18002,RegionC,302,14
18002,RegionC,303,14
18002,RegionC,304,14
18002,RegionC,305,14
18003,RegionD,288,14
18003,RegionD,289,14
18004,RegionF,1882,117
18004,RegionF,1883,117
18004,RegionF,1884,117
18004,RegionF,1885,117
18004,RegionF,1886,117
18004,RegionF,1887,117
18005,RegionF,2301,3
18006,RegionA,1033,20
18006,RegionA,1034,20
18006,RegionA,1035,20
18007,RegionD,2106,47
18008,RegionB,570,4
18008,RegionB,571,4
18008,RegionB,572,4
18008,RegionB,573,4
18008,RegionB,574,4
18008,RegionB,575,4
18009,RegionB,946,5
18009,RegionB,947,5
18009,RegionB,948,5
18009,RegionB,949,5
18010,RegionC,192,1
18010,RegionC,193,1
18010,RegionC,194,1
18010,RegionC,195,1
18010,RegionC,196,1
18010,RegionC,197,1
18011,RegionF,2277,102
18012,RegionB,573,21
18012,RegionB,574,21
18012,RegionB,575,21
18012,RegionB,576,21
18012,RegionB,577,21
18012,RegionB,578,21
18013,RegionD,791,69
18013,RegionD,792,69
18014,RegionD,1240,63
18014,RegionD,1241,63
18014,RegionD,1242,63
18014,RegionD,1243,63
18014,RegionD,1244,63
18014,RegionD,1245,63
18015,RegionE,1537,112
18015,RegionE,1538,112
18015,RegionE,1539,112
18015,RegionE,1540,112
18015,RegionE,1541,112
18015,RegionE,1542,112
18015,RegionE,1543,112
18016,RegionE,209,45
18016,RegionE,210,45
18016,RegionE,211,45
18017,RegionF,2296,82
18018,RegionF,1958,11
18018,RegionF,1959,11
18018,RegionF,1960,11
18018,RegionF,1961,11
18019,RegionA,805,2
18019,RegionA,806,2
18019,RegionA,807,2
18019,RegionA,808,2
18019,RegionA,809,2
18019,RegionA,810,2
18020,RegionD,893,126
18020,RegionD,894,126
18021,RegionB,251,2
18021,RegionB,252,2
18021,RegionB,253,2
18021,RegionB,254,2
18021,RegionB,255,2
18021,RegionB,256,2
18021,RegionB,257,2
18022,RegionD,1074,7
18022,RegionD,1075,7
18022,RegionD,1076,7
18023,RegionE,511,78
18023,RegionE,512,78
18023,RegionE,513,78
18023,RegionE,514,78
18024,RegionF,1909,6
18024,RegionF,1910,6
18024,RegionF,1911,6
18024,RegionF,1912,6
18024,RegionF,1913,6
18025,RegionA,1003,100
18025,RegionA,1004,100
18026,RegionD,1690,80
18026,RegionD,1691,80
18026,RegionD,1692,80
18027,RegionB,1298,5
18027,RegionB,1299,5
18027,RegionB,1300,5
18028,RegionD,1716,71
18028,RegionD,1717,71
18028,RegionD,1718,71
18029,RegionB,567,5
18030,RegionC,294,6
18030,RegionC,295,6
18030,RegionC,296,6
18030,RegionC,297,6
18030,RegionC,298,6
18031,RegionF,2240,29
18031,RegionF,2241,29
18032,RegionA,572,3
18032,RegionA,573,3
18032,RegionA,574,3
18033,RegionA,1682,5
18033,RegionA,1683,5
18034,RegionB,334,2
18035,RegionE,1628,103
18035,RegionE,1629,103
18035,RegionE,1630,103
18035,RegionE,1631,103
18036,RegionD,497,5
18036,RegionD,498,5
18036,RegionD,499,5
18036,RegionD,500,5
18036,RegionD,501,5
18036,RegionD,502,5
18037,RegionE,1574,11
18037,RegionE,1575,11
18037,RegionE,1576,11
18037,RegionE,1577,11
18037,RegionE,1578,11
18037,RegionE,1579,11
18038,RegionA,914,4
18038,RegionA,915,4
18038,RegionA,916,4
18038,RegionA,917,4
18038,RegionA,918,4
18038,RegionA,919,4
18038,RegionA,920,4
18039,RegionA,637,4
18039,RegionA,638,4
18039,RegionA,639,4
18039,RegionA,640,4
18039,RegionA,641,4
18040,RegionA,1693,7
18040,RegionA,1694,7
18040,RegionA,1695,7
18040,RegionA,1696,7
18040,RegionA,1697,7
18040,RegionA,1698,7
18041,RegionC,476,23
18041,RegionC,477,23
18041,RegionC,478,23
18041,RegionC,479,23
18041,RegionC,480,23
18041,RegionC,481,23
18041,RegionC,482,23
18042,RegionE,1787,40
18042,RegionE,1788,40
18043,RegionF,977,113
18043,RegionF,978,113
18044,RegionF,2075,22
18044,RegionF,2076,22
18045,RegionA,1297,4
18045,RegionA,1298,4
18046,RegionD,270,69
18046,RegionD,271,69
18046,RegionD,272,69
18046,RegionD,273,69
18046,RegionD,274,69
18046,RegionD,275,69
18047,RegionB,1894,18
18047,RegionB,1895,18
18047,RegionB,1896,18
18047,RegionB,1897,18
18047,RegionB,1898,18
18048,RegionC,1121,11
18048,RegionC,1122,11
18048,RegionC,1123,11
18048,RegionC,1124,11
18048,RegionC,1125,11
18048,RegionC,1126,11
18048,RegionC,1127,11
18049,RegionC,998,4
18049,RegionC,999,4
18050,RegionC,922,4
18050,RegionC,923,4
18050,RegionC,924,4
18050,RegionC,925,4
18050,RegionC,926,4
18051,RegionF,277,60
18051,RegionF,278,60
18051,RegionF,279,60
18051,RegionF,280,60
18051,RegionF,281,60
18051,RegionF,282,60
18051,RegionF,283,60
18052,RegionD,2341,121
18052,RegionD,2342,121
18052,RegionD,2343,121
18052,RegionD,2344,121
18052,RegionD,2345,121
18052,RegionD,2346,121
18053,RegionD,934,90
18053,RegionD,935,90
18053,RegionD,936,90
18053,RegionD,937,90
18054,RegionD,735,94
18054,RegionD,736,94
18054,RegionD,737,94
18055,RegionD,573,9
18055,RegionD,574,9
18055,RegionD,575,9
18055,RegionD,576,9
18055,RegionD,577,9
18055,RegionD,578,9
18056,RegionF,611,91
18056,RegionF,612,91
18056,RegionF,613,91
18056,RegionF,614,91
18056,RegionF,615,91
18056,RegionF,616,91
18057,RegionF,1647,31
18058,RegionA,416,11
18058,RegionA,417,11
18058,RegionA,418,11
18059,RegionA,1558,5
18059,RegionA,1559,5
18059,RegionA,1560,5
18059,RegionA,1561,5
18059,RegionA,1562,5
18060,RegionD,984,105
18060,RegionD,985,105
18060,RegionD,986,105
18061,RegionC,2388,9
18061,RegionC,2389,9
18061,RegionC,2390,9
18061,RegionC,2391,9
18061,RegionC,2392,9
18061,RegionC,2393,9
18062,RegionD,2325,8
18063,RegionE,677,10
18063,RegionE,678,10
18063,RegionE,679,10
18064,RegionF,1282,7
18064,RegionF,1283,7
18064,RegionF,1284,7
18064,RegionF,1285,7
18064,RegionF,1286,7
18064,RegionF,1287,7
18065,RegionA,1697,5
18065,RegionA,1698,5
18065,RegionA,1699,5
18066,RegionB,1057,23
18067,RegionC,2130,8
18067,RegionC,2131,8
18067,RegionC,2132,8
18067,RegionC,2133,8
18067,RegionC,2134,8
18067,RegionC,2135,8
18067,RegionC,2136,8
18068,RegionD,1017,6
18068,RegionD,1018,6
18068,RegionD,1019,6
18068,RegionD,1020,6
18068,RegionD,1021,6
18069,RegionE,1758,111
18070,RegionF,2220,52
18070,RegionF,2221,52
18070,RegionF,2222,52
18070,RegionF,2223,52
18070,RegionF,2224,52
18071,RegionA,2077,9
18071,RegionA,2078,9
18071,RegionA,2079,9
18072,RegionA,475,5
18073,RegionB,1266,1
18073,RegionB,1267,1
18073,RegionB,1268,1
18073,RegionB,1269,1
18073,RegionB,1270,1
18073,RegionB,1271,1
18073,RegionB,1272,1
18074,RegionB,904,2
18074,RegionB,905,2
18075,RegionC,1745,3
18075,RegionC,1746,3
18075,RegionC,1747,3
18075,RegionC,1748,3
18076,RegionE,99,10
18076,RegionE,100,10
18077,RegionF,2128,24
18077,RegionF,2129,24
18077,RegionF,2130,24
18077,RegionF,2131,24
18077,RegionF,2132,24
18077,RegionF,2133,24
18077,RegionF,2134,24
18078,RegionA,1312,5
18078,RegionA,1313,5
18078,RegionA,1314,5
18078,RegionA,1315,5
18078,RegionA,1316,5
18078,RegionA,1317,5
18079,RegionD,2046,59
18079,RegionD,2047,59
18079,RegionD,2048,59
18080,RegionC,348,7
18080,RegionC,349,7
18080,RegionC,350,7
18080,RegionC,351,7
18081,RegionD,1299,18
18081,RegionD,1300,18
18082,RegionE,1424,97
18082,RegionE,1425,97
18082,RegionE,1426,97
18082,RegionE,1427,97
18082,RegionE,1428,97
18083,RegionF,228,80
18083,RegionF,229,80
18083,RegionF,230,80
18083,RegionF,231,80
18084,RegionA,1591,76
18084,RegionA,1592,76
18084,RegionA,1593,76
18084,RegionA,1594,76
18084,RegionA,1595,76
18084,RegionA,1596,76
18085,RegionD,683,99
18085,RegionD,684,99
18085,RegionD,685,99
18085,RegionD,686,99
18086,RegionB,2173,16
18086,RegionB,2174,16
18086,RegionB,2175,16
18086,RegionB,2176,16
18087,RegionC,213,7
18087,RegionC,214,7
18087,RegionC,215,7
18087,RegionC,216,7
18088,RegionB,1459,1
18088,RegionB,1460,1
18088,RegionB,1461,1
18088,RegionB,1462,1
18088,RegionB,1463,1
18088,RegionB,1464,1
18089,RegionF,401,62
18089,RegionF,402,62
18089,RegionF,403,62
18089,RegionF,404,62
18089,RegionF,405,62
18089,RegionF,406,62
18090,RegionF,622,67
18090,RegionF,623,67
18090,RegionF,624,67
18090,RegionF,625,67
18090,RegionF,626,67
18090,RegionF,627,67
18091,RegionA,1091,1
18091,RegionA,1092,1
18091,RegionA,1093,1
18091,RegionA,1094,1
18091,RegionA,1095,1
18091,RegionA,1096,1
18091,RegionA,1097,1
18092,RegionB,964,19
18093,RegionC,689,12
18094,RegionB,1689,3
18094,RegionB,1690,3
18094,RegionB,1691,3
18094,RegionB,1692,3
18094,RegionB,1693,3
18094,RegionB,1694,3
18094,RegionB,1695,3
18095,RegionC,1625,7
18095,RegionC,1626,7
18095,RegionC,1627,7
18095,RegionC,1628,7
18095,RegionC,1629,7
18096,RegionE,92,8
18096,RegionE,93,8
18096,RegionE,94,8
18097,RegionA,597,4
18097,RegionA,598,4
18097,RegionA,599,4
18097,RegionA,600,4
18097,RegionA,601,4
18098,RegionA,1327,7
18098,RegionA,1328,7
18098,RegionA,1329,7
18098,RegionA,1330,7
18098,RegionA,1331,7
18098,RegionA,1332,7
18099,RegionD,1216,104
18099,RegionD,1217,104
18100,RegionB,2192,5
18100,RegionB,2193,5
18100,RegionB,2194,5
18101,RegionB,717,4
18101,RegionB,718,4
18101,RegionB,719,4
18101,RegionB,720,4
18102,RegionF,1308,97
18102,RegionF,1309,97
18103,RegionF,2325,10
18103,RegionF,2326,10
18103,RegionF,2327,10
18103,RegionF,2328,10
18103,RegionF,2329,10
18104,RegionA,1918,15
18104,RegionA,1919,15
18104,RegionA,1920,15
18104,RegionA,1921,15
18104,RegionA,1922,15
18105,RegionA,1865,7
18105,RegionA,1866,7
18106,RegionD,801,68
18106,RegionD,802,68
18106,RegionD,803,68
18106,RegionD,804,68
18107,RegionE,1470,23
18107,RegionE,1471,23
18107,RegionE,1472,23
18107,RegionE,1473,23
18108,RegionD,2371,23
18108,RegionD,2372,23
18108,RegionD,2373,23
18108,RegionD,2374,23
18108,RegionD,2375,23
18108,RegionD,2376,23
18109,RegionE,1418,23
18109,RegionE,1419,23
18109,RegionE,1420,23
18109,RegionE,1421,23
18109,RegionE,1422,23
18109,RegionE,1423,23
18109,RegionE,1424,23
18110,RegionF,2311,4
18110,RegionF,2312,4
18111,RegionC,598,69
18111,RegionC,599,69
18111,RegionC,600,69
18112,RegionB,1849,12
18112,RegionB,1850,12
18112,RegionB,1851,12
18113,RegionC,349,7
18113,RegionC,350,7
18113,RegionC,351,7
18113,RegionC,352,7
18113,RegionC,353,7
18113,RegionC,354,7
18113,RegionC,355,7
18114,RegionB,263,3
18114,RegionB,264,3
18114,RegionB,265,3
18114,RegionB,266,3
18114,RegionB,267,3
18114,RegionB,268,3
18115,RegionE,887,21
18115,RegionE,888,21
18115,RegionE,889,21
18115,RegionE,890,21
18115,RegionE,891,21
18116,RegionF,1867,13
18117,RegionA,894,2
18117,RegionA,895,2
18118,RegionD,2161,115
18118,RegionD,2162,115
18118,RegionD,2163,115
18118,RegionD,2164,115
18118,RegionD,2165,115
18119,RegionB,607,10
18119,RegionB,608,10
18120,RegionC,1609,10
18120,RegionC,1610,10
18120,RegionC,1611,10
18121,RegionE,1896,28
18121,RegionE,1897,28
18121,RegionE,1898,28
18121,RegionE,1899,28
18121,RegionE,1900,28
18122,RegionE,426,22
18122,RegionE,427,22
18123,RegionF,656,5
18123,RegionF,657,5
18123,RegionF,658,5
18123,RegionF,659,5
18123,RegionF,660,5
18123,RegionF,661,5
18123,RegionF,662,5
18124,RegionA,2275,16
18124,RegionA,2276,16
18124,RegionA,2277,16
18124,RegionA,2278,16
18125,RegionB,656,18
18125,RegionB,657,18
18125,RegionB,658,18
18125,RegionB,659,18
18126,RegionB,851,4
18126,RegionB,852,4
18126,RegionB,853,4
18126,RegionB,854,4
18126,RegionB,855,4
18127,RegionB,59,3
18127,RegionB,60,3
18127,RegionB,61,3
18127,RegionB,62,3
18128,RegionE,175,34
18128,RegionE,176,34
18128,RegionE,177,34
18128,RegionE,178,34
18128,RegionE,179,34
18129,RegionF,1629,21
18129,RegionF,1630,21
18129,RegionF,1631,21
18129,RegionF,1632,21
18129,RegionF,1633,21
18130,RegionA,131,1
18130,RegionA,132,1
18131,RegionD,2081,85
18131,RegionD,2082,85
