Region,Hour,GPU_Demand
RegionD,1052,660
RegionD,1053,1185
RegionD,1054,1093
RegionD,1055,994
RegionD,1056,918
RegionD,1057,763
RegionD,1058,673
RegionD,1059,684
RegionD,1060,374
RegionD,1061,392
RegionD,1062,328
RegionD,1063,424
RegionD,1064,423
RegionD,1065,538
RegionD,1066,465
RegionD,1067,464
RegionD,1068,664
RegionD,1069,586
RegionD,1070,458
RegionD,1071,474
RegionD,1072,734
RegionD,1073,728
RegionD,1074,718
RegionD,1075,595
RegionD,1076,861
RegionD,1077,848
RegionD,1078,821
RegionD,1079,951
RegionD,1080,752
RegionD,1081,697
RegionD,1082,568
RegionD,1083,531
RegionD,1084,592
RegionD,1085,502
RegionD,1086,671
RegionD,1087,579
RegionD,1088,655
RegionD,1089,693
RegionD,1090,922
RegionD,1091,733
RegionD,1092,479
RegionD,1093,565
RegionD,1094,603
RegionD,1095,489
RegionD,1096,570
RegionD,1097,369
RegionD,1098,386
RegionD,1099,389
RegionD,1100,345
RegionD,1101,448
RegionD,1102,435
RegionD,1103,706
RegionD,1104,647
RegionD,1105,583
RegionD,1106,410
RegionD,1107,566
RegionD,1108,620
RegionD,1109,623
RegionD,1110,659
RegionD,1111,731
RegionD,1112,941
RegionD,1113,1074
RegionD,1114,877
RegionD,1115,645
RegionD,1116,980
RegionD,1117,622
RegionD,1118,828
RegionD,1119,1229
RegionD,1120,1265
RegionD,1121,1319
RegionD,1122,838
RegionD,1123,841
RegionD,1124,512
RegionD,1125,348
RegionD,1126,368
RegionD,1127,716
RegionD,1128,852
RegionD,1129,748
RegionD,1130,908
RegionD,1131,633
RegionD,1132,782
RegionD,1133,818
RegionD,1134,516
RegionD,1135,402
RegionD,1136,438
RegionD,1137,647
RegionD,1138,581
RegionD,1139,688
RegionD,1140,758
RegionD,1141,754
RegionD,1142,580
RegionD,1143,528
RegionD,1144,427
RegionD,1145,460
RegionD,1146,505
RegionD,1147,400
RegionD,1148,494
RegionD,1149,462
RegionD,1150,721
RegionD,1151,637
RegionD,1152,631
RegionD,1153,638
RegionD,1154,516
RegionD,1155,631
RegionD,1156,676
RegionD,1157,513
RegionD,1158,480
RegionD,1159,722
RegionD,1160,564
RegionD,1161,515
RegionD,1162,448
RegionD,1163,418
RegionD,1164,580
RegionD,1165,689
RegionD,1166,498
RegionD,1167,630
RegionD,1168,348
RegionD,1169,308
RegionD,1170,441
RegionD,1171,306
RegionD,1172,274
RegionD,1173,329
RegionD,1174,641
RegionD,1175,660
RegionD,1176,550
RegionD,1177,840
RegionD,1178,984
RegionD,1179,918
RegionD,1180,1042
RegionD,1181,703
RegionD,1182,655
RegionD,1183,791
RegionD,1184,539
RegionD,1185,628
RegionD,1186,654
RegionD,1187,836
RegionD,1188,751
RegionD,1189,442
RegionD,1190,397
RegionD,1191,401
RegionD,1192,772
RegionD,1193,990
RegionD,1194,741
RegionD,1195,1104
RegionD,1196,1406
RegionD,1197,1195
RegionD,1198,1085
RegionD,1199,825
RegionD,1200,542
RegionD,1201,482
RegionD,1202,274
RegionD,1203,653
RegionD,1204,982
RegionD,1205,983
RegionD,1206,1130
RegionD,1207,892
RegionD,1208,765
RegionD,1209,703
RegionD,1210,690
RegionD,1211,987
RegionD,1212,1000
RegionD,1213,796
RegionD,1214,821
RegionD,1215,815
RegionD,1216,794
RegionD,1217,1096
RegionD,1218,1007
RegionD,1219,850
RegionD,1220,851
RegionD,1221,949
RegionD,1222,952
RegionD,1223,1019
RegionD,1224,1220
RegionD,1225,898
RegionD,1226,1066
RegionD,1227,670
RegionD,1228,796
RegionD,1229,928
RegionD,1230,751
RegionD,1231,656
RegionD,1232,863
RegionD,1233,850
RegionD,1234,1048
RegionD,1235,960
RegionD,1236,731
RegionD,1237,703
RegionD,1238,502
RegionD,1239,868
RegionD,1240,962
RegionD,1241,1205
RegionD,1242,982
RegionD,1243,1003
RegionD,1244,1120
RegionD,1245,1340
RegionD,1246,1222
RegionD,1247,916
RegionD,1248,891
RegionD,1249,668
RegionD,1250,514
RegionD,1251,487
RegionD,1252,743
RegionD,1253,796
RegionD,1254,779
RegionD,1255,510
RegionD,1256,257
RegionD,1257,257
RegionD,1258,480
RegionD,1259,521
RegionD,1260,503
RegionD,1261,672
RegionD,1262,533
RegionD,1263,657
RegionD,1264,467
RegionD,1265,599
RegionD,1266,938
RegionD,1267,1034
RegionD,1268,895
RegionD,1269,931
RegionD,1270,960
RegionD,1271,924
RegionD,1272,735
RegionD,1273,897
RegionD,1274,975
RegionD,1275,1078
RegionD,1276,1044
RegionD,1277,963
RegionD,1278,1271
RegionD,1279,1286
RegionD,1280,1111
RegionD,1281,1152
RegionD,1282,1210
RegionD,1283,951
RegionD,1284,873
RegionD,1285,527
RegionD,1286,686
RegionD,1287,708
RegionD,1288,994
RegionD,1289,852
RegionD,1290,653
RegionD,1291,586
RegionD,1292,465
RegionD,1293,360
RegionD,1294,506
RegionD,1295,890
RegionD,1296,862
RegionD,1297,595
RegionD,1298,807
RegionD,1299,848
RegionD,1300,783
RegionD,1301,584
RegionD,1302,674
RegionD,1303,822
RegionD,1304,902
RegionD,1305,767
RegionD,1306,577
RegionD,1307,630
RegionD,1308,441
RegionD,1309,542
RegionD,1310,214
RegionD,1311,422
RegionD,1312,620
RegionD,1313,904
RegionD,1314,1028
RegionD,1315,1059
RegionD,1316,1115
RegionD,1317,1358
RegionD,1318,825
RegionD,1319,792
RegionD,1320,675
RegionD,1321,605
RegionD,1322,639
RegionD,1323,650
RegionD,1324,952
RegionD,1325,730
RegionD,1326,608
RegionD,1327,574
RegionD,1328,651
RegionD,1329,767
RegionD,1330,704
RegionD,1331,614
RegionD,1332,468
RegionD,1333,487
RegionD,1334,353
RegionD,1335,432
RegionD,1336,397
RegionD,1337,239
RegionD,1338,474
RegionD,1339,499
RegionD,1340,810
RegionD,1341,797
RegionD,1342,902
RegionD,1343,754
RegionD,1344,696
RegionD,1345,583
RegionD,1346,623
RegionD,1347,605
RegionD,1348,578
RegionD,1349,545
RegionD,1350,652
RegionD,1351,711
RegionD,1352,708
RegionD,1353,747
RegionD,1354,833
RegionD,1355,825
RegionD,1356,970
RegionD,1357,779
RegionD,1358,647
RegionD,1359,1115
RegionD,1360,1166
RegionD,1361,1186
RegionD,1362,869
RegionD,1363,723
RegionD,1364,438
RegionD,1365,449
RegionD,1366,451
RegionD,1367,609
RegionD,1368,433
RegionD,1369,494
RegionD,1370,548
RegionD,1371,1113
RegionD,1372,956
RegionD,1373,1042
RegionD,1374,946
RegionD,1375,915
RegionD,1376,902
RegionD,1377,913
RegionD,1378,742
RegionD,1379,574
RegionD,1380,503
RegionD,1381,507
RegionD,1382,564
RegionD,1383,590
RegionD,1384,751
RegionD,1385,798
RegionD,1386,868
RegionD,1387,852
RegionD,1388,733
RegionD,1389,705
RegionD,1390,726
RegionD,1391,629
RegionD,1392,557
RegionD,1393,405
RegionD,1394,513
RegionD,1395,580
RegionD,1396,365
RegionD,1397,672
RegionD,1398,830
RegionD,1399,1062
RegionD,1400,976
RegionD,1401,731
RegionD,1402,678
RegionD,1403,853
RegionD,1404,773
RegionD,1405,736
RegionD,1406,781
RegionD,1407,771
RegionD,1408,606
RegionD,1409,464
RegionD,1410,398
RegionD,1411,476
RegionD,1412,658
RegionD,1413,740
RegionD,1414,737
RegionD,1415,715
RegionD,1416,340
RegionD,1417,495
RegionD,1418,412
RegionD,1419,394
RegionD,1420,536
RegionD,1421,710
RegionD,1422,531
RegionD,1423,627
RegionD,1424,720
RegionD,1425,773
RegionD,1426,681
RegionD,1427,845
RegionD,1428,851
RegionD,1429,691
RegionD,1430,549
RegionD,1431,826
RegionD,1432,594
RegionD,1433,920
RegionD,1434,837
RegionD,1435,878
RegionD,1436,957
RegionD,1437,803
RegionD,1438,424
RegionD,1439,385
RegionD,1440,260
RegionD,1441,315
RegionD,1442,480
RegionD,1443,823
RegionD,1444,1009
RegionD,1445,1001
RegionD,1446,1020
RegionD,1447,970
RegionD,1448,827
RegionD,1449,909
RegionD,1450,799
RegionD,1451,570
RegionD,1452,791
RegionD,1453,825
RegionD,1454,632
RegionD,1455,564
RegionD,1456,730
RegionD,1457,966
RegionD,1458,766
RegionD,1459,736
RegionD,1460,499
RegionD,1461,402
RegionD,1462,164
RegionD,1463,246
RegionD,1464,454
RegionD,1465,445
RegionD,1466,495
RegionD,1467,979
RegionD,1468,1187
RegionD,1469,1162
RegionD,1470,1034
RegionD,1471,816
RegionD,1472,822
RegionD,1473,530
RegionD,1474,678
RegionD,1475,842
RegionD,1476,845
RegionD,1477,1047
RegionD,1478,754
RegionD,1479,788
RegionD,1480,637
RegionD,1481,649
RegionD,1482,810
RegionD,1483,833
RegionD,1484,960
RegionD,1485,979
RegionD,1486,926
RegionD,1487,867
RegionD,1488,886
RegionD,1489,1160
RegionD,1490,975
RegionD,1491,839
RegionD,1492,1197
RegionD,1493,1108
RegionD,1494,1083
RegionD,1495,964
RegionD,1496,777
RegionD,1497,888
RegionD,1498,1121
RegionD,1499,952
RegionD,1500,882
RegionD,1501,589
RegionD,1502,353
RegionD,1503,589
RegionD,1504,635
RegionD,1505,581
RegionD,1506,655
RegionD,1507,996
RegionD,1508,1011
RegionD,1509,1123
RegionD,1510,1284
RegionD,1511,1451
RegionD,1512,1114
RegionD,1513,927
RegionD,1514,949
RegionD,1515,934
RegionD,1516,762
RegionD,1517,573
RegionD,1518,546
RegionD,1519,460
RegionD,1520,515
RegionD,1521,472
RegionD,1522,601
RegionD,1523,553
RegionD,1524,586
RegionD,1525,551
RegionD,1526,751
RegionD,1527,857
RegionD,1528,1039
RegionD,1529,1072
RegionD,1530,959
RegionD,1531,923
RegionD,1532,1010
RegionD,1533,1000
RegionD,1534,678
RegionD,1535,452
RegionD,1536,601
RegionD,1537,674
RegionD,1538,541
RegionD,1539,614
RegionD,1540,809
RegionD,1541,991
RegionD,1542,941
RegionD,1543,874
RegionD,1544,977
RegionD,1545,781
RegionD,1546,1064
RegionD,1547,1314
RegionD,1548,979
RegionD,1549,1067
RegionD,1550,894
RegionD,1551,858
RegionD,1552,679
RegionD,1553,612
RegionD,1554,344
RegionD,1555,525
RegionD,1556,1064
RegionD,1557,1050
RegionD,1558,918
RegionD,1559,752
RegionD,1560,706
RegionD,1561,942
RegionD,1562,1002
RegionD,1563,898
RegionD,1564,879
RegionD,1565,732
RegionD,1566,316
RegionD,1567,404
RegionD,1568,393
RegionD,1569,554
RegionD,1570,564
RegionD,1571,500
RegionD,1572,380
RegionD,1573,630
RegionD,1574,985
RegionD,1575,942
RegionD,1576,810
RegionD,1577,668
RegionD,1578,721
RegionD,1579,756
RegionD,1580,678
RegionD,1581,526
RegionD,1582,541
RegionD,1583,466
RegionD,1584,630
RegionD,1585,697
RegionD,1586,686
RegionD,1587,543
RegionD,1588,465
RegionD,1589,475
RegionD,1590,653
RegionD,1591,797
RegionD,1592,921
RegionD,1593,958
RegionD,1594,1096
RegionD,1595,1163
RegionD,1596,1321
RegionD,1597,1363
RegionD,1598,1465
RegionD,1599,1311
RegionD,1600,1300
RegionD,1601,1043
RegionD,1602,868
RegionD,1603,557
RegionD,1604,466
RegionD,1605,560
RegionD,1606,742
RegionD,1607,765
RegionD,1608,1076
RegionD,1609,1136
RegionD,1610,1004
RegionD,1611,888
RegionD,1612,471
RegionD,1613,444
RegionD,1614,548
RegionD,1615,628
RegionD,1616,644
RegionD,1617,840
RegionD,1618,510
RegionD,1619,710
RegionD,1620,562
RegionD,1621,544
RegionD,1622,618
RegionD,1623,564
RegionD,1624,759
RegionD,1625,616
RegionD,1626,580
RegionD,1627,672
RegionD,1628,728
RegionD,1629,899
RegionD,1630,932
RegionD,1631,1103
RegionD,1632,1312
RegionD,1633,1192
RegionD,1634,992
RegionD,1635,1373
RegionD,1636,1050
RegionD,1637,815
RegionD,1638,524
RegionD,1639,957
RegionD,1640,745
RegionD,1641,663
RegionD,1642,573
RegionD,1643,597
RegionD,1644,235
RegionD,1645,481
RegionD,1646,887
RegionD,1647,912
RegionD,1648,727
RegionD,1649,934
RegionD,1650,811
RegionD,1651,877
RegionD,1652,1040
RegionD,1653,968
RegionD,1654,559
RegionD,1655,514
RegionD,1656,621
RegionD,1657,601
RegionD,1658,709
RegionD,1659,726
RegionD,1660,879
RegionD,1661,682
RegionD,1662,651
RegionD,1663,412
RegionD,1664,748
RegionD,1665,830
RegionD,1666,885
RegionD,1667,1003
RegionD,1668,717
RegionD,1669,841
RegionD,1670,597
RegionD,1671,673
RegionD,1672,714
RegionD,1673,822
RegionD,1674,822
RegionD,1675,890
RegionD,1676,914
RegionD,1677,841
RegionD,1678,1081
RegionD,1679,643
RegionD,1680,602
RegionD,1681,621
RegionD,1682,712
RegionD,1683,974
RegionD,1684,984
RegionD,1685,835
RegionD,1686,510
RegionD,1687,869
RegionD,1688,724
RegionD,1689,728
RegionD,1690,516
RegionD,1691,880
RegionD,1692,991
RegionD,1693,774
RegionD,1694,864
RegionD,1695,856
RegionD,1696,741
RegionD,1697,660
RegionD,1698,557
RegionD,1699,553
RegionD,1700,543
RegionD,1701,624
RegionD,1702,636
RegionD,1703,683
RegionD,1704,493
RegionD,1705,736
RegionD,1706,786
RegionD,1707,770
RegionD,1708,818
RegionD,1709,983
RegionD,1710,845
RegionD,1711,662
RegionD,1712,655
RegionD,1713,1006
RegionD,1714,1134
RegionD,1715,1138
RegionD,1716,1013
RegionD,1717,978
RegionD,1718,708
RegionD,1719,868
RegionD,1720,664
RegionD,1721,547
RegionD,1722,624
RegionD,1723,546
RegionD,1724,578
RegionD,1725,761
RegionD,1726,740
RegionD,1727,704
RegionD,1728,738
RegionD,1729,686
RegionD,1730,824
RegionD,1731,836
RegionD,1732,833
RegionD,1733,969
RegionD,1734,770
RegionD,1735,712
RegionD,1736,687
RegionD,1737,661
RegionD,1738,780
RegionD,1739,812
RegionD,1740,429
RegionD,1741,468
RegionD,1742,440
RegionD,1743,447
RegionD,1744,522
RegionD,1745,567
RegionD,1746,504
RegionD,1747,695
RegionD,1748,818
RegionD,1749,730
RegionD,1750,516
RegionD,1751,569
RegionD,1752,436
RegionD,1753,624
RegionD,1754,554
RegionD,1755,645
RegionD,1756,653
RegionD,1757,506
RegionD,1758,521
RegionD,1759,549
RegionD,1760,347
RegionD,1761,579
RegionD,1762,455
RegionD,1763,913
RegionD,1764,967
RegionD,1765,807
RegionD,1766,796
RegionD,1767,826
RegionD,1768,1076
RegionD,1769,740
RegionD,1770,396
RegionD,1771,305
RegionD,1772,242
RegionD,1773,164
RegionD,1774,458
RegionD,1775,738
RegionD,1776,747
RegionD,1777,721
RegionD,1778,777
RegionD,1779,1020
RegionD,1780,1140
RegionD,1781,869
RegionD,1782,990
RegionD,1783,970
RegionD,1784,980
RegionD,1785,799
RegionD,1786,785
RegionD,1787,444
RegionD,1788,401
RegionD,1789,710
RegionD,1790,724
RegionD,1791,698
RegionD,1792,753
RegionD,1793,922
RegionD,1794,614
RegionD,1795,618
RegionD,1796,933
RegionD,1797,823
RegionD,1798,1073
RegionD,1799,869
RegionD,1800,769
RegionD,1801,826
RegionD,1802,774
RegionD,1803,551
RegionD,1804,363
RegionD,1805,138
RegionD,1806,268
RegionD,1807,690
RegionD,1808,529
RegionD,1809,492
RegionD,1810,448
RegionD,1811,741
RegionD,1812,859
RegionD,1813,1237
RegionD,1814,1280
RegionD,1815,1073
RegionD,1816,1166
RegionD,1817,1012
RegionD,1818,951
RegionD,1819,916
RegionD,1820,1138
RegionD,1821,1286
RegionD,1822,1245
RegionD,1823,1194
RegionD,1824,1004
RegionD,1825,735
RegionD,1826,563
RegionD,1827,377
RegionD,1828,421
RegionD,1829,609
RegionD,1830,762
RegionD,1831,683
RegionD,1832,957
RegionD,1833,936
RegionD,1834,657
RegionD,1835,552
RegionD,1836,601
RegionD,1837,477
RegionD,1838,648
RegionD,1839,481
RegionD,1840,489
RegionD,1841,557
RegionD,1842,514
RegionD,1843,575
RegionD,1844,668
RegionD,1845,1134
RegionD,1846,1206
RegionD,1847,1207
RegionD,1848,809
RegionD,1849,866
RegionD,1850,688
RegionD,1851,791
RegionD,1852,457
RegionD,1853,550
RegionD,1854,470
RegionD,1855,408
RegionD,1856,293
RegionD,1857,402
RegionD,1858,495
RegionD,1859,537
RegionD,1860,553
RegionD,1861,604
RegionD,1862,697
RegionD,1863,559
RegionD,1864,527
RegionD,1865,424
RegionD,1866,580
RegionD,1867,727
RegionD,1868,680
RegionD,1869,738
RegionD,1870,751
RegionD,1871,748
RegionD,1872,307
RegionD,1873,226
RegionD,1874,402
RegionD,1875,670
RegionD,1876,776
RegionD,1877,774
RegionD,1878,839
RegionD,1879,923
RegionD,1880,822
RegionD,1881,695
RegionD,1882,538
RegionD,1883,685
RegionD,1884,515
RegionD,1885,780
RegionD,1886,767
RegionD,1887,705
RegionD,1888,769
RegionD,1889,828
RegionD,1890,667
RegionD,1891,451
RegionD,1892,358
RegionD,1893,382
RegionD,1894,396
RegionD,1895,183
RegionD,1896,458
RegionD,1897,506
RegionD,1898,638
RegionD,1899,579
RegionD,1900,872
RegionD,1901,750
RegionD,1902,629
RegionD,1903,390
RegionD,1904,445
RegionD,1905,685
RegionD,1906,724
RegionD,1907,506
RegionD,1908,363
RegionD,1909,539
RegionD,1910,485
RegionD,1911,542
RegionD,1912,519
RegionD,1913,308
RegionD,1914,519
RegionD,1915,402
RegionD,1916,403
RegionD,1917,434
RegionD,1918,564
RegionD,1919,752
RegionD,1920,857
RegionD,1921,900
RegionD,1922,846
RegionD,1923,706
RegionD,1924,893
RegionD,1925,677
RegionD,1926,1009
RegionD,1927,1351
RegionD,1928,1229
RegionD,1929,820
RegionD,1930,694
RegionD,1931,734
RegionD,1932,795
RegionD,1933,987
RegionD,1934,775
RegionD,1935,712
RegionD,1936,717
RegionD,1937,913
RegionD,1938,886
RegionD,1939,910
RegionD,1940,639
RegionD,1941,619
RegionD,1942,696
RegionD,1943,576
RegionD,1944,791
RegionD,1945,654
RegionD,1946,506
RegionD,1947,404
RegionD,1948,595
RegionD,1949,443
RegionD,1950,652
RegionD,1951,803
RegionD,1952,846
RegionD,1953,782
RegionD,1954,936
RegionD,1955,1101
RegionD,1956,1126
RegionD,1957,911
RegionD,1958,868
RegionD,1959,824
RegionD,1960,826
RegionD,1961,1055
RegionD,1962,1071
RegionD,1963,1184
RegionD,1964,1075
RegionD,1965,1103
RegionD,1966,974
RegionD,1967,976
RegionD,1968,1057
RegionD,1969,1018
RegionD,1970,837
RegionD,1971,1005
RegionD,1972,876
RegionD,1973,526
RegionD,1974,701
RegionD,1975,876
RegionD,1976,1019
RegionD,1977,825
RegionD,1978,751
RegionD,1979,813
RegionD,1980,779
RegionD,1981,962
RegionD,1982,800
RegionD,1983,961
RegionD,1984,1084
RegionD,1985,1088
RegionD,1986,697
RegionD,1987,971
RegionD,1988,1046
RegionD,1989,1139
RegionD,1990,1221
RegionD,1991,1460
RegionD,1992,1231
RegionD,1993,990
RegionD,1994,972
RegionD,1995,596
RegionD,1996,282
RegionD,1997,337
RegionD,1998,464
RegionD,1999,643
RegionD,2000,570
RegionD,2001,383
RegionD,2002,384
RegionD,2003,451
RegionD,2004,591
RegionD,2005,485
RegionD,2006,548
RegionD,2007,749
RegionD,2008,795
RegionD,2009,864
RegionD,2010,751
RegionD,2011,988
RegionD,2012,1142
RegionD,2013,1174
RegionD,2014,940
RegionD,2015,1100
RegionD,2016,971
RegionD,2017,984
RegionD,2018,1058
RegionD,2019,1279
RegionD,2020,1208
RegionD,2021,1422
RegionD,2022,1257
RegionD,2023,866
RegionD,2024,758
RegionD,2025,830
RegionD,2026,504
RegionD,2027,799
RegionD,2028,1181
RegionD,2029,1244
RegionD,2030,877
RegionD,2031,864
RegionD,2032,602
RegionD,2033,666
RegionD,2034,705
RegionD,2035,663
RegionD,2036,689
RegionD,2037,739
RegionD,2038,902
RegionD,2039,1029
RegionD,2040,1117
RegionD,2041,927
RegionD,2042,840
RegionD,2043,994
RegionD,2044,745
RegionD,2045,765
RegionD,2046,606
RegionD,2047,584
RegionD,2048,617
RegionD,2049,710
RegionD,2050,581
RegionD,2051,643
RegionD,2052,896
RegionD,2053,679
RegionD,2054,557
RegionD,2055,913
RegionD,2056,1267
RegionD,2057,1285
RegionD,2058,1179
RegionD,2059,827
RegionD,2060,851
RegionD,2061,786
RegionD,2062,627
RegionD,2063,950
RegionD,2064,879
RegionD,2065,744
RegionD,2066,696
RegionD,2067,522
RegionD,2068,577
RegionD,2069,452
RegionD,2070,425
RegionD,2071,491
RegionD,2072,460
RegionD,2073,534
RegionD,2074,602
RegionD,2075,435
RegionD,2076,594
RegionD,2077,427
RegionD,2078,523
RegionD,2079,564
RegionD,2080,689
RegionD,2081,863
RegionD,2082,725
RegionD,2083,826
RegionD,2084,1052
RegionD,2085,1036
RegionD,2086,889
RegionD,2087,1039
RegionD,2088,1064
RegionD,2089,1257
RegionD,2090,1102
RegionD,2091,1328
RegionD,2092,1510
RegionD,2093,1405
RegionD,2094,1098
RegionD,2095,1405
RegionD,2096,1382
RegionD,2097,1317
RegionD,2098,959
RegionD,2099,856
RegionD,2100,974
RegionD,2101,756
RegionD,2102,611
RegionD,2103,629
RegionD,2104,666
RegionD,2105,382
RegionD,2106,521
RegionD,2107,542
RegionD,2108,609
RegionD,2109,669
RegionD,2110,799
RegionD,2111,1097
RegionD,2112,787
RegionD,2113,783
RegionD,2114,432
RegionD,2115,583
RegionD,2116,748
RegionD,2117,756
RegionD,2118,766
RegionD,2119,1127
RegionD,2120,1119
RegionD,2121,979
RegionD,2122,411
RegionD,2123,211
RegionD,2124,190
RegionD,2125,579
RegionD,2126,689
RegionD,2127,870
RegionD,2128,830
RegionD,2129,741
RegionD,2130,838
RegionD,2131,806
RegionD,2132,936
RegionD,2133,928
RegionD,2134,863
RegionD,2135,954
RegionD,2136,719
RegionD,2137,592
RegionD,2138,953
RegionD,2139,1038
RegionD,2140,1122
RegionD,2141,1161
RegionD,2142,1086
RegionD,2143,1203
RegionD,2144,913
RegionD,2145,755
RegionD,2146,402
RegionD,2147,266
RegionD,2148,705
RegionD,2149,740
RegionD,2150,801
RegionD,2151,581
RegionD,2152,869
RegionD,2153,495
RegionD,2154,353
RegionD,2155,361
RegionD,2156,208
RegionD,2157,354
RegionD,2158,397
RegionD,2159,607
RegionD,2160,619
RegionD,2161,734
RegionD,2162,560
RegionD,2163,669
RegionD,2164,389
RegionD,2165,529
RegionD,2166,760
RegionD,2167,980
RegionD,2168,996
RegionD,2169,909
RegionD,2170,643
RegionD,2171,409
RegionD,2172,416
RegionD,2173,298
RegionD,2174,459
RegionD,2175,617
RegionD,2176,703
RegionD,2177,536
RegionD,2178,427
RegionD,2179,277
RegionD,2180,307
RegionD,2181,398
RegionD,2182,556
RegionD,2183,585
RegionD,2184,746
RegionD,2185,736
RegionD,2186,1056
RegionD,2187,839
RegionD,2188,905
RegionD,2189,868
RegionD,2190,1046
RegionD,2191,946
RegionD,2192,1130
RegionD,2193,1125
RegionD,2194,1167
RegionD,2195,1101
RegionD,2196,1166
RegionD,2197,1043
RegionD,2198,832
RegionD,2199,905
RegionD,2200,861
RegionD,2201,677
RegionD,2202,828
RegionD,2203,565
RegionD,2204,626
RegionD,2205,708
RegionD,2206,781
RegionD,2207,676
RegionD,2208,866
RegionD,2209,840
RegionD,2210,968
RegionD,2211,574
RegionD,2212,764
RegionD,2213,701
RegionD,2214,524
RegionD,2215,812
RegionD,2216,803
RegionD,2217,810
RegionD,2218,899
RegionD,2219,1204
RegionD,2220,1105
RegionD,2221,821
RegionD,2222,875
RegionD,2223,1040
RegionD,2224,1092
RegionD,2225,1077
RegionD,2226,1051
RegionD,2227,910
RegionD,2228,873
RegionD,2229,590
RegionD,2230,540
RegionD,2231,551
RegionD,2232,390
RegionD,2233,377
RegionD,2234,629
RegionD,2235,651
RegionD,2236,699
RegionD,2237,669
RegionD,2238,836
RegionD,2239,802
RegionD,2240,824
RegionD,2241,579
RegionD,2242,625
RegionD,2243,495
RegionD,2244,563
RegionD,2245,478
RegionD,2246,651
RegionD,2247,733
RegionD,2248,688
RegionD,2249,580
RegionD,2250,668
RegionD,2251,604
RegionD,2252,357
RegionD,2253,515
RegionD,2254,512
RegionD,2255,661
RegionD,2256,680
RegionD,2257,775
RegionD,2258,624
RegionD,2259,892
RegionD,2260,1002
RegionD,2261,1442
RegionD,2262,1217
RegionD,2263,1017
RegionD,2264,917
RegionD,2265,988
RegionD,2266,771
RegionD,2267,761
